"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.980736262E1,-9.495849013E-1,2.123965836E1,-3.290745163E1,3.917812108E1
1.981737362E1,-6.012617946E-1,2.126372528E1,-3.290011597E1,3.917812092E1
1.982738162E1,-2.647511363E-1,2.128127480E1,-3.289319611E1,3.917812017E1
1.983738862E1,5.331385136E-2,2.129316902E1,-3.288652420E1,3.917812353E1
1.984739962E1,3.591406941E-1,2.129989052E1,-3.288024902E1,3.917812009E1
1.985740762E1,3.591406941E-1,2.129989052E1,-3.288024902E1,3.917812009E1
1.986739662E1,1.003621936E0,2.129252434E1,-3.287166595E1,3.917812237E1
1.987742662E1,1.316280127E0,2.127629471E1,-3.287113953E1,3.917812047E1
1.988743462E1,1.316280127E0,2.127629471E1,-3.287113953E1,3.917812047E1
1.989742662E1,1.989472628E0,2.121892738E1,-3.287437057E1,3.917812044E1
1.990745262E1,2.303398848E0,2.118300629E1,-3.287703705E1,3.917811847E1
1.991746062E1,2.303398848E0,2.118300629E1,-3.287703705E1,3.917811847E1
1.992745562E1,2.921736240E0,2.111668777E1,-3.287056732E1,3.917812197E1
1.993748062E1,3.246513367E0,2.108353424E1,-3.286137772E1,3.917812413E1
1.994748862E1,3.246513367E0,2.108353424E1,-3.286137772E1,3.917812413E1
1.995748362E1,3.912724495E0,2.100445557E1,-3.283943939E1,3.917812331E1
1.996750662E1,4.295646667E0,2.096018028E1,-3.281986237E1,3.917812021E1
1.997751462E1,4.295646667E0,2.096018028E1,-3.281986237E1,3.917812021E1
1.998751362E1,5.019230366E0,2.084902573E1,-3.278796387E1,3.917812045E1
1.999753262E1,5.341503143E0,2.078364182E1,-3.277855301E1,3.917811839E1
2.000754062E1,5.341503143E0,2.078364182E1,-3.277855301E1,3.917811839E1
2.001754362E1,5.999395370E0,2.064801025E1,-3.275045013E1,3.917811961E1
2.002756062E1,6.306993008E0,2.057074547E1,-3.274127960E1,3.917812042E1
2.003756862E1,6.306993008E0,2.057074547E1,-3.274127960E1,3.917812042E1
2.004757262E1,6.910366058E0,2.040329170E1,-3.272426987E1,3.917812285E1
2.005758663E1,7.208078861E0,2.031402016E1,-3.271558380E1,3.917812195E1
2.006759462E1,7.208078861E0,2.031402016E1,-3.271558380E1,3.917812195E1
2.007760162E1,7.852830410E0,2.013306236E1,-3.267901611E1,3.917812195E1
2.008761262E1,8.144031525E0,2.002985954E1,-3.267116165E1,3.917812306E1
2.009762062E1,8.144031525E0,2.002985954E1,-3.267116165E1,3.917812306E1
2.010760062E1,8.719979286E0,1.981028748E1,-3.265638733E1,3.917812096E1
2.011763962E1,9.005792618E0,1.969404030E1,-3.264912796E1,3.917811992E1
2.012764762E1,9.005792618E0,1.969404030E1,-3.264912796E1,3.917811992E1
2.013762962E1,9.679525375E0,1.946266556E1,-3.259503555E1,3.917811768E1
2.014766662E1,9.959754944E0,1.933316231E1,-3.258768463E1,3.917811982E1
2.015767462E1,9.959754944E0,1.933316231E1,-3.258768463E1,3.917811982E1
2.016765862E1,1.051611137E1,1.906208992E1,-3.257258606E1,3.917812187E1
2.017769362E1,1.083004761E1,1.892166519E1,-3.255158615E1,3.917812024E1
2.018770162E1,1.083004761E1,1.892166519E1,-3.255158615E1,3.917812024E1
2.019768762E1,1.141317368E1,1.862346458E1,-3.252431870E1,3.917812238E1
2.020771862E1,1.171571445E1,1.846770287E1,-3.250555801E1,3.917812293E1
2.021772663E1,1.171571445E1,1.846770287E1,-3.250555801E1,3.917812293E1
2.022771762E1,1.227852726E1,1.814280701E1,-3.248078537E1,3.917812012E1
2.023774662E1,1.262796783E1,1.797829247E1,-3.243825531E1,3.917811863E1
2.024775462E1,1.262796783E1,1.797829247E1,-3.243825531E1,3.917811863E1
2.025774962E1,1.318095493E1,1.762306213E1,-3.241319275E1,3.917811833E1
2.026777262E1,1.347697926E1,1.743537140E1,-3.239296341E1,3.917812175E1
2.027778062E1,1.347697926E1,1.743537140E1,-3.239296341E1,3.917812175E1
2.028777562E1,1.401514530E1,1.705284309E1,-3.236821365E1,3.917811903E1
2.029779962E1,1.429735088E1,1.686068535E1,-3.234544754E1,3.917811799E1
2.030780762E1,1.429735088E1,1.686068535E1,-3.234544754E1,3.917811799E1
2.031780562E1,1.481330204E1,1.646340561E1,-3.231791306E1,3.917812075E1
2.032782662E1,1.509842873E1,1.625298119E1,-3.229246140E1,3.917811903E1
2.033783462E1,1.509842873E1,1.625298119E1,-3.229246140E1,3.917811903E1
2.034783362E1,1.561456871E1,1.582502079E1,-3.225955963E1,3.917812179E1
2.035785262E1,1.588034439E1,1.560869884E1,-3.223520279E1,3.917812038E1
2.036786062E1,1.588034439E1,1.560869884E1,-3.223520279E1,3.917812038E1
2.037786462E1,1.635796356E1,1.516606998E1,-3.220764542E1,3.917811984E1
2.038787962E1,1.661359978E1,1.493827534E1,-3.218324661E1,3.917812055E1
2.039788762E1,1.661359978E1,1.493827534E1,-3.218324661E1,3.917812055E1
2.040789362E1,1.707469749E1,1.447275639E1,-3.215461349E1,3.917812069E1
2.041790662E1,1.733909225E1,1.423167419E1,-3.212071609E1,3.917811983E1
2.042791462E1,1.733909225E1,1.423167419E1,-3.212071609E1,3.917811983E1
2.043791262E1,1.777602005E1,1.375695133E1,-3.208869553E1,3.917811863E1
2.044793262E1,1.799445343E1,1.351998043E1,-3.206766510E1,3.917812362E1
2.045794062E1,1.799445343E1,1.351998043E1,-3.206766510E1,3.917812362E1
2.046794662E1,1.839397621E1,1.303433228E1,-3.204204941E1,3.917812028E1
2.047793262E1,1.859760094E1,1.279052544E1,-3.202275085E1,3.917811728E1
2.048794062E1,1.859760094E1,1.279052544E1,-3.202275085E1,3.917811728E1
2.049797262E1,1.897588921E1,1.229574108E1,-3.199461555E1,3.917811946E1
2.050798662E1,1.916774750E1,1.204796314E1,-3.197450829E1,3.917812068E1
2.051799462E1,1.916774750E1,1.204796314E1,-3.197450829E1,3.917812068E1
2.052797962E1,1.950559807E1,1.154092789E1,-3.195722198E1,3.917812412E1
2.053801362E1,1.967030334E1,1.128775120E1,-3.194669151E1,3.917812220E1
2.054802162E1,1.967030334E1,1.128775120E1,-3.194669151E1,3.917812220E1
2.055800562E1,1.996853828E1,1.077225685E1,-3.193964767E1,3.917812058E1
2.056801962E1,2.012228394E1,1.050894737E1,-3.193087578E1,3.917812034E1
2.057802762E1,2.012228394E1,1.050894737E1,-3.193087578E1,3.917812034E1
2.058803862E1,2.035814095E1,9.993333817E0,-3.194690514E1,3.917812363E1
2.059803662E1,2.046044731E1,9.736837387E0,-3.196074295E1,3.917811885E1
2.060804462E1,2.046044731E1,9.736837387E0,-3.196074295E1,3.917811885E1
2.061806862E1,2.065930367E1,9.233252525E0,-3.198226547E1,3.917811998E1
2.062807762E1,2.072582817E1,8.987538338E0,-3.200920486E1,3.917811883E1
2.063808562E1,2.072582817E1,8.987538338E0,-3.200920486E1,3.917811883E1
2.064809262E1,2.090570641E1,8.552021027E0,-3.201155472E1,3.917812220E1
2.065810862E1,2.100434875E1,8.315755844E0,-3.200923157E1,3.917812358E1
2.066811662E1,2.100434875E1,8.315755844E0,-3.200923157E1,3.917812358E1
2.067811562E1,2.124457550E1,7.882103443E0,-3.196037483E1,3.917812020E1
2.068813762E1,2.138009644E1,7.692735195E0,-3.191611671E1,3.917812150E1
2.069814562E1,2.138009644E1,7.692735195E0,-3.191611671E1,3.917812150E1
2.070814362E1,2.142017555E1,7.359716415E0,-3.196773338E1,3.917812303E1
2.071815262E1,2.131520462E1,7.188900948E0,-3.207658005E1,3.917812186E1
2.072816062E1,2.131520462E1,7.188900948E0,-3.207658005E1,3.917812186E1
2.073818162E1,2.090390587E1,6.719678879E0,-3.244684601E1,3.917812120E1
2.074817662E1,2.069441605E1,6.445226669E0,-3.263626099E1,3.917812315E1
2.075818462E1,2.069441605E1,6.445226669E0,-3.263626099E1,3.917812315E1
2.076818962E1,2.033814812E1,5.903512478E0,-3.296109009E1,3.917812129E1
2.077822462E1,2.022674561E1,5.656482697E0,-3.307277298E1,3.917812332E1
2.078823262E1,2.022674561E1,5.656482697E0,-3.307277298E1,3.917812332E1
2.079824362E1,2.037229919E1,5.389693260E0,-3.302795410E1,3.917812043E1
2.080822462E1,2.067549706E1,5.446676731E0,-3.282960129E1,3.917812127E1
2.081823262E1,2.067549706E1,5.446676731E0,-3.282960129E1,3.917812127E1
2.082824262E1,2.153095436E1,5.920312881E0,-3.219150543E1,3.917812045E1
2.083825662E1,2.223160362E1,6.217853546E0,-3.165468979E1,3.917812257E1
2.084826462E1,2.223160362E1,6.217853546E0,-3.165468979E1,3.917812257E1
2.085827062E1,2.335017586E1,6.221845627E0,-3.083801842E1,3.917812471E1
2.086828162E1,2.415320015E1,6.108032227E0,-3.023640633E1,3.917812403E1
2.087828962E1,2.415320015E1,6.108032227E0,-3.023640633E1,3.917812403E1
2.088830862E1,2.574955368E1,5.905750275E0,-2.893108749E1,3.917812176E1
2.089831662E1,2.650556946E1,5.797141075E0,-2.826257324E1,3.917812021E1
2.090832462E1,2.650556946E1,5.797141075E0,-2.826257324E1,3.917812021E1
2.091832262E1,2.801312828E1,5.639329910E0,-2.680275536E1,3.917812007E1
2.092834262E1,2.880169487E1,5.614333153E0,-2.595894432E1,3.917812086E1
2.093835062E1,2.880169487E1,5.614333153E0,-2.595894432E1,3.917812086E1
2.094835562E1,3.036213493E1,5.755998611E0,-2.408183289E1,3.917812442E1
2.095836862E1,3.110968399E1,5.969170570E0,-2.305388641E1,3.917812035E1
2.096837662E1,3.110968399E1,5.969170570E0,-2.305388641E1,3.917812035E1
2.097838962E1,3.248335266E1,6.560823441E0,-2.089767456E1,3.917812408E1
2.098839062E1,3.310583496E1,6.898247242E0,-1.978238678E1,3.917811826E1
2.099839862E1,3.310583496E1,6.898247242E0,-1.978238678E1,3.917811826E1
2.100841762E1,3.425498199E1,7.537815571E0,-1.745573425E1,3.917812034E1
2.101842962E1,3.481606293E1,7.790078640E0,-1.618892479E1,3.917811696E1
2.102843762E1,3.481606293E1,7.790078640E0,-1.618892479E1,3.917811696E1
2.103844762E1,3.583295441E1,8.180393219E0,-1.356485558E1,3.917811585E1
2.104845162E1,3.632500458E1,8.383497238E0,-1.204726028E1,3.917812481E1
2.105845962E1,3.632500458E1,8.383497238E0,-1.204726028E1,3.917812481E1
2.106847762E1,3.721446609E1,8.943561554E0,-8.367874146E0,3.917812014E1
2.107846862E1,3.753748703E1,9.315098763E0,-6.252285957E0,3.917811988E1
2.108847662E1,3.772725677E1,9.754151344E0,-4.054092407E0,3.917811937E1
2.109848162E1,3.772725677E1,9.754151344E0,-4.054092407E0,3.917811937E1
2.110851962E1,3.767022324E1,1.074559593E1,6.414852142E-1,3.917811958E1
2.111852762E1,3.740267944E1,1.121834087E1,3.180168152E0,3.917811980E1
2.112852162E1,3.701593781E1,1.153542805E1,5.628484726E0,3.917812645E1
2.113854662E1,3.701593781E1,1.153542805E1,5.628484726E0,3.917812645E1
2.114855462E1,3.631622696E1,1.129678059E1,9.404251099E0,3.917812567E1
2.115854862E1,3.612600327E1,1.071313477E1,1.072686005E1,3.917811755E1
2.116857363E1,3.612600327E1,1.071313477E1,1.072686005E1,3.917811755E1
2.117858162E1,3.607997894E1,8.833431244E0,1.245515537E1,3.917812251E1
2.118859062E1,3.617702103E1,7.676352501E0,1.293143654E1,3.917812258E1
2.119860062E1,3.617702103E1,7.676352501E0,1.293143654E1,3.917812258E1
2.120860862E1,3.632215118E1,5.291102409E0,1.369783592E1,3.917812068E1
2.121861762E1,3.629718781E1,4.132947922E0,1.415480232E1,3.917812566E1
2.122862662E1,3.629718781E1,4.132947922E0,1.415480232E1,3.917812566E1
2.123863462E1,3.604764938E1,1.861183643E0,1.523246956E1,3.917812093E1
2.124864262E1,3.588021088E1,6.973094940E-1,1.571781349E1,3.917812443E1
2.125865262E1,3.588021088E1,6.973094940E-1,1.571781349E1,3.917812443E1
2.126866062E1,3.556645966E1,-1.799165249E0,1.633141327E1,3.917812026E1
2.127867062E1,3.540604019E1,-3.122929573E0,1.647983360E1,3.917812255E1
2.128867962E1,3.540604019E1,-3.122929573E0,1.647983360E1,3.917812255E1
2.129868762E1,3.503148651E1,-5.985427856E0,1.648924255E1,3.917812545E1
2.130869762E1,3.480286407E1,-7.547634602E0,1.633154106E1,3.917812361E1
2.131870562E1,3.480286407E1,-7.547634602E0,1.633154106E1,3.917812361E1
2.132871363E1,3.413573074E1,-1.073117542E1,1.595364666E1,3.917811993E1
2.133872362E1,3.364825058E1,-1.225653458E1,1.589017296E1,3.917811894E1
2.134873262E1,3.364825058E1,-1.225653458E1,1.589017296E1,3.917811894E1
2.135874062E1,3.230500412E1,-1.520587826E1,1.612740326E1,3.917812094E1
2.136875062E1,3.149354553E1,-1.669359398E1,1.626055908E1,3.917812236E1
2.137875962E1,3.149354553E1,-1.669359398E1,1.626055908E1,3.917812236E1
2.138876762E1,2.994032860E1,-1.958549690E1,1.596591759E1,3.917812515E1
2.139877762E1,2.916064262E1,-2.105063629E1,1.553875446E1,3.917812217E1
2.140878662E1,2.916064262E1,-2.105063629E1,1.553875446E1,3.917812217E1
2.141879462E1,2.760383415E1,-2.387869072E1,1.423944378E1,3.917812259E1
2.142880462E1,2.676689148E1,-2.526737404E1,1.341709709E1,3.917812099E1
2.143881362E1,2.676689148E1,-2.526737404E1,1.341709709E1,3.917812099E1
2.144882162E1,2.489089394E1,-2.797666740E1,1.151844215E1,3.917811927E1
2.145883162E1,2.385379410E1,-2.923392487E1,1.054984951E1,3.917812120E1
2.146883962E1,2.385379410E1,-2.923392487E1,1.054984951E1,3.917812120E1
2.147884762E1,2.170451355E1,-3.139806557E1,8.831794739E0,3.917811925E1
2.148885662E1,2.064226913E1,-3.230803680E1,8.063043594E0,3.917812131E1
2.149886562E1,2.064226913E1,-3.230803680E1,8.063043594E0,3.917812131E1
2.150887362E1,1.858373260E1,-3.384352112E1,6.647264004E0,3.917812091E1
2.151888362E1,1.760248566E1,-3.449508667E1,5.930169106E0,3.917812414E1
2.152889362E1,1.760248566E1,-3.449508667E1,5.930169106E0,3.917812414E1
2.153890162E1,1.567699242E1,-3.565532684E1,4.225519657E0,3.917812451E1
2.154891062E1,1.471529770E1,-3.616430664E1,3.244701385E0,3.917812079E1
2.155892062E1,1.471529770E1,-3.616430664E1,3.244701385E0,3.917812079E1
2.156892862E1,1.279375648E1,-3.701162720E1,1.176594734E0,3.917812053E1
2.157893662E1,1.184366798E1,-3.734434128E1,2.306270599E-1,3.917812509E1
2.158894662E1,1.184366798E1,-3.734434128E1,2.306270599E-1,3.917812509E1
2.159895462E1,1.002038383E1,-3.785155106E1,-1.333155632E0,3.917812289E1
2.160896362E1,9.169345856E0,-3.803726959E1,-2.003556252E0,3.917811914E1
2.161897262E1,9.169345856E0,-3.803726959E1,-2.003556252E0,3.917811914E1
2.162898062E1,7.615883827E0,-3.828627014E1,-3.329419136E0,3.917812144E1
2.163899062E1,6.845719337E0,-3.835620117E1,-4.106515884E0,3.917812546E1
2.164899962E1,6.845719337E0,-3.835620117E1,-4.106515884E0,3.917812546E1
2.165900762E1,5.110807419E0,-3.837490082E1,-6.014290810E0,3.917811965E1
2.166901762E1,4.144253731E0,-3.829975128E1,-7.132966042E0,3.917811879E1
2.167902662E1,4.144253731E0,-3.829975128E1,-7.132966042E0,3.917811879E1
2.168903462E1,2.301968575E0,-3.791772461E1,-9.585012436E0,3.917812352E1
2.169904362E1,1.485638618E0,-3.762282944E1,-1.082777214E1,3.917811974E1
2.170902262E1,7.270870209E-1,-3.726428604E1,-1.207351398E1,3.917812412E1
2.171903062E1,7.270870209E-1,-3.726428604E1,-1.207351398E1,3.917812412E1
2.172906962E1,-7.099523544E-1,-3.636761856E1,-1.455395699E1,3.917812369E1
2.173907962E1,-1.498930931E0,-3.580195618E1,-1.583977127E1,3.917812162E1
2.174908762E1,-2.365664482E0,-3.514630508E1,-1.714835548E1,3.917812177E1
2.175909762E1,-3.271638870E0,-3.440415955E1,-1.845468903E1,3.917812351E1
2.176910562E1,-4.191240311E0,-3.358251953E1,-1.973760796E1,3.917812248E1
2.177911362E1,-4.191240311E0,-3.358251953E1,-1.973760796E1,3.917812248E1
2.178912362E1,-5.674652100E0,-3.188809204E1,-2.204253006E1,3.917812173E1
2.179913362E1,-6.291453838E0,-3.108381081E1,-2.300303078E1,3.917812030E1
2.180914162E1,-6.291453838E0,-3.108381081E1,-2.300303078E1,3.917812030E1
2.181915062E1,-7.111574650E0,-3.042890549E1,-2.363117218E1,3.917811994E1
2.182916062E1,-7.236586094E0,-3.061215782E1,-2.335493088E1,3.917812120E1
2.183916862E1,-7.236586094E0,-3.061215782E1,-2.335493088E1,3.917812120E1
2.184917762E1,-7.632824898E0,-3.118626022E1,-2.245177650E1,3.917812031E1
2.185918662E1,-7.906953335E0,-3.140697479E1,-2.204557037E1,3.917812080E1
2.186919462E1,-7.906953335E0,-3.140697479E1,-2.204557037E1,3.917812080E1
2.187920462E1,-8.234809875E0,-3.179623795E1,-2.135678482E1,3.917812016E1
2.188921262E1,-8.165786743E0,-3.194061279E1,-2.116700935E1,3.917812022E1
2.189922062E1,-8.165786743E0,-3.194061279E1,-2.116700935E1,3.917812022E1
2.190923062E1,-7.920761585E0,-3.221106720E1,-2.084787560E1,3.917812184E1
2.191924062E1,-7.793696404E0,-3.233328629E1,-2.070608521E1,3.917811979E1
2.192924862E1,-7.793696404E0,-3.233328629E1,-2.070608521E1,3.917811979E1
2.193925662E1,-7.705781460E0,-3.259072876E1,-2.033200836E1,3.917812187E1
2.194926662E1,-7.776648998E0,-3.271667480E1,-2.010144806E1,3.917812265E1
2.195927462E1,-7.776648998E0,-3.271667480E1,-2.010144806E1,3.917812265E1
2.196928462E1,-7.978992462E0,-3.294604874E1,-1.964227104E1,3.917812221E1
2.197929262E1,-8.110804558E0,-3.303471756E1,-1.943829918E1,3.917812132E1
2.198930062E1,-8.110804558E0,-3.303471756E1,-1.943829918E1,3.917812132E1
2.199930962E1,-8.291152954E0,-3.319100189E1,-1.909291649E1,3.917812252E1
2.200931962E1,-8.337964058E0,-3.324040222E1,-1.898629189E1,3.917812226E1
2.201932762E1,-8.337964058E0,-3.324040222E1,-1.898629189E1,3.917812226E1
2.202933762E1,-8.288120270E0,-3.332329559E1,-1.886240387E1,3.917812204E1
2.203934562E1,-8.246152878E0,-3.336475372E1,-1.880743408E1,3.917812406E1
2.204935362E1,-8.246152878E0,-3.336475372E1,-1.880743408E1,3.917812406E1
2.205936362E1,-8.303536415E0,-3.337129211E1,-1.877054405E1,3.917812117E1
2.206937462E1,-8.410615921E0,-3.332081985E1,-1.881249046E1,3.917812264E1
2.207938262E1,-8.410615921E0,-3.332081985E1,-1.881249046E1,3.917812264E1
2.208939062E1,-8.667022705E0,-3.320280457E1,-1.890454102E1,3.917812125E1
2.209939962E1,-8.667022705E0,-3.320280457E1,-1.890454102E1,3.917812125E1
2.210940762E1,-8.667022705E0,-3.320280457E1,-1.890454102E1,3.917812125E1
2.211941862E1,-9.336311340E0,-3.298536301E1,-1.896639824E1,3.917812073E1
2.212942662E1,-9.336311340E0,-3.298536301E1,-1.896639824E1,3.917812073E1
2.213943462E1,-9.336311340E0,-3.298536301E1,-1.896639824E1,3.917812073E1
2.214944362E1,-9.832166672E0,-3.267933655E1,-1.924356461E1,3.917812294E1
2.215945362E1,-9.832166672E0,-3.267933655E1,-1.924356461E1,3.917812294E1
2.216946162E1,-9.832166672E0,-3.267933655E1,-1.924356461E1,3.917812294E1
2.217947062E1,-1.035285854E1,-3.240135193E1,-1.943954659E1,3.917812219E1
2.218948062E1,-1.035285854E1,-3.240135193E1,-1.943954659E1,3.917812219E1
2.219948862E1,-1.035285854E1,-3.240135193E1,-1.943954659E1,3.917812219E1
2.220949762E1,-1.116268539E1,-3.221451569E1,-1.930141449E1,3.917812103E1
2.221950662E1,-1.116268539E1,-3.221451569E1,-1.930141449E1,3.917812103E1
2.222951462E1,-1.116268539E1,-3.221451569E1,-1.930141449E1,3.917812103E1
2.223950075E1,-1.202251339E1,-3.216334915E1,-1.886540031E1,3.917812127E1
2.224950875E1,-1.202251339E1,-3.216334915E1,-1.886540031E1,3.917812127E1
2.225951675E1,-1.202251339E1,-3.216334915E1,-1.886540031E1,3.917812127E1
2.226950175E1,-1.302528572E1,-3.206769180E1,-1.835565567E1,3.917811916E1
2.227953675E1,-1.302528572E1,-3.206769180E1,-1.835565567E1,3.917811916E1
2.228954475E1,-1.302528572E1,-3.206769180E1,-1.835565567E1,3.917811916E1
2.229955275E1,-1.387615490E1,-3.189816284E1,-1.802455521E1,3.917811963E1
2.230956275E1,-1.387615490E1,-3.189816284E1,-1.802455521E1,3.917811963E1
2.231957075E1,-1.387615490E1,-3.189816284E1,-1.802455521E1,3.917811963E1
2.232958075E1,-1.438324833E1,-3.168998718E1,-1.799422455E1,3.917812192E1
2.233957275E1,-1.438324833E1,-3.168998718E1,-1.799422455E1,3.917812192E1
2.234958075E1,-1.438324833E1,-3.168998718E1,-1.799422455E1,3.917812192E1
2.235960775E1,-1.508286667E1,-3.130602264E1,-1.809323883E1,3.917812160E1
2.236961575E1,-1.508286667E1,-3.130602264E1,-1.809323883E1,3.917812160E1
2.237962375E1,-1.508286667E1,-3.130602264E1,-1.809323883E1,3.917812160E1
2.238963275E1,-1.567125511E1,-3.072483826E1,-1.858282280E1,3.917812178E1
2.239964275E1,-1.567125511E1,-3.072483826E1,-1.858282280E1,3.917812178E1
2.240965075E1,-1.567125511E1,-3.072483826E1,-1.858282280E1,3.917812178E1
2.241963875E1,-1.609648895E1,-3.038866425E1,-1.877118492E1,3.917812214E1
2.242967075E1,-1.609648895E1,-3.038866425E1,-1.877118492E1,3.917812214E1
2.243967875E1,-1.609648895E1,-3.038866425E1,-1.877118492E1,3.917812214E1
2.244968175E1,-1.633173370E1,-3.037225723E1,-1.859369850E1,3.917812092E1
2.245969675E1,-1.633173370E1,-3.037225723E1,-1.859369850E1,3.917812092E1
2.246970475E1,-1.633173370E1,-3.037225723E1,-1.859369850E1,3.917812092E1
2.247970775E1,-1.679272842E1,-3.049313736E1,-1.797492790E1,3.917812128E1
2.248972375E1,-1.679272842E1,-3.049313736E1,-1.797492790E1,3.917812128E1
2.249973175E1,-1.679272842E1,-3.049313736E1,-1.797492790E1,3.917812128E1
2.250973775E1,-1.730553055E1,-3.044021225E1,-1.757376862E1,3.917812212E1
2.251975075E1,-1.730553055E1,-3.044021225E1,-1.757376862E1,3.917812212E1
2.252975875E1,-1.730553055E1,-3.044021225E1,-1.757376862E1,3.917812212E1
2.253976675E1,-1.774621773E1,-3.004933167E1,-1.780546379E1,3.917812040E1
2.254977775E1,-1.774621773E1,-3.004933167E1,-1.780546379E1,3.917812040E1
2.255978575E1,-1.774621773E1,-3.004933167E1,-1.780546379E1,3.917812040E1
2.256978275E1,-1.797232246E1,-2.969710541E1,-1.816597366E1,3.917811945E1
2.257980375E1,-1.797232246E1,-2.969710541E1,-1.816597366E1,3.917811945E1
2.258981175E1,-1.797232246E1,-2.969710541E1,-1.816597366E1,3.917811945E1
2.259979375E1,-1.807719803E1,-2.956611633E1,-1.827524948E1,3.917811975E1
2.260982975E1,-1.807719803E1,-2.956611633E1,-1.827524948E1,3.917811975E1
2.261983775E1,-1.807719803E1,-2.956611633E1,-1.827524948E1,3.917811975E1
2.262982775E1,-1.850886154E1,-2.940347099E1,-1.810478401E1,3.917812229E1
2.263985675E1,-1.850886154E1,-2.940347099E1,-1.810478401E1,3.917812229E1
2.264986475E1,-1.850886154E1,-2.940347099E1,-1.810478401E1,3.917812229E1
2.265985075E1,-1.876451492E1,-2.912458229E1,-1.829144096E1,3.917812051E1
2.266986375E1,-1.876451492E1,-2.912458229E1,-1.829144096E1,3.917812051E1
2.267987175E1,-1.876451492E1,-2.912458229E1,-1.829144096E1,3.917812051E1
2.268987675E1,-1.879342270E1,-2.880017471E1,-1.876918411E1,3.917811982E1
2.269990975E1,-1.879342270E1,-2.880017471E1,-1.876918411E1,3.917811982E1
2.270991775E1,-1.879342270E1,-2.880017471E1,-1.876918411E1,3.917811982E1
2.271990275E1,-1.879935074E1,-2.843203926E1,-1.931653976E1,3.917812085E1
2.272993675E1,-1.879935074E1,-2.843203926E1,-1.931653976E1,3.917812085E1
2.273994475E1,-1.879935074E1,-2.843203926E1,-1.931653976E1,3.917812085E1
2.274995475E1,-1.431572914E1,-2.855711174E1,-2.246548462E1,3.905312703E1
2.275996375E1,-1.431572914E1,-2.855711174E1,-2.246548462E1,3.905312703E1
2.276997175E1,-1.431572914E1,-2.855711174E1,-2.246548462E1,3.905312703E1
2.277998175E1,-1.452462006E1,-2.836340904E1,-2.257652092E1,3.905312865E1
2.278999075E1,-1.452462006E1,-2.836340904E1,-2.257652092E1,3.905312865E1
2.279999875E1,-1.452462006E1,-2.836340904E1,-2.257652092E1,3.905312865E1
2.280999975E1,-1.456409359E1,-2.807630539E1,-2.290752983E1,3.905312624E1
2.282000975E1,-1.456409359E1,-2.807630539E1,-2.290752983E1,3.905312624E1
2.283001775E1,-1.456409359E1,-2.807630539E1,-2.290752983E1,3.905312624E1
2.284000775E1,-1.455126095E1,-2.786391068E1,-2.317347336E1,3.905312511E1
2.285004275E1,-1.455126095E1,-2.786391068E1,-2.317347336E1,3.905312511E1
2.286005075E1,-1.455126095E1,-2.786391068E1,-2.317347336E1,3.905312511E1
2.287005775E1,-1.459427452E1,-2.806102371E1,-2.290705109E1,3.905312907E1
2.288007075E1,-1.459427452E1,-2.806102371E1,-2.290705109E1,3.905312907E1
2.289007875E1,-1.459427452E1,-2.806102371E1,-2.290705109E1,3.905312907E1
2.290008775E1,-1.470819473E1,-2.757216263E1,-2.342203140E1,3.905312663E1
2.291009675E1,-1.470819473E1,-2.757216263E1,-2.342203140E1,3.905312663E1
2.292010475E1,-1.470819473E1,-2.757216263E1,-2.342203140E1,3.905312663E1
2.293008375E1,-1.462395000E1,-2.733846092E1,-2.374648666E1,3.905313033E1
2.294012275E1,-1.462395000E1,-2.733846092E1,-2.374648666E1,3.905313033E1
2.295013075E1,-1.462395000E1,-2.733846092E1,-2.374648666E1,3.905313033E1
2.296011675E1,-1.457927704E1,-2.714036751E1,-2.399983406E1,3.905312923E1
2.297012575E1,-1.457927704E1,-2.714036751E1,-2.399983406E1,3.905312923E1
2.298013375E1,-1.457927704E1,-2.714036751E1,-2.399983406E1,3.905312923E1
2.299014375E1,-1.474260807E1,-2.696297836E1,-2.409979439E1,3.905312772E1
2.300017775E1,-1.474260807E1,-2.696297836E1,-2.409979439E1,3.905312772E1
2.301018575E1,-1.474260807E1,-2.696297836E1,-2.409979439E1,3.905312772E1
2.302017075E1,-1.495385647E1,-2.675784302E1,-2.419807434E1,3.905312776E1
2.303020375E1,-1.495385647E1,-2.675784302E1,-2.419807434E1,3.905312776E1
2.304021175E1,-1.495385647E1,-2.675784302E1,-2.419807434E1,3.905312776E1
2.305020275E1,-1.506653309E1,-2.657123756E1,-2.433342934E1,3.905312879E1
2.306023075E1,-1.506653309E1,-2.657123756E1,-2.433342934E1,3.905312879E1
2.307023875E1,-1.506653309E1,-2.657123756E1,-2.433342934E1,3.905312879E1
2.308024775E1,-1.501063251E1,-2.638782883E1,-2.456644821E1,3.905313017E1
2.309025675E1,-1.501063251E1,-2.638782883E1,-2.456644821E1,3.905313017E1
2.310026475E1,-1.501063251E1,-2.638782883E1,-2.456644821E1,3.905313017E1
2.311026275E1,-1.494966221E1,-2.606736374E1,-2.494287491E1,3.905312870E1
2.312028475E1,-1.497160149E1,-2.592509270E1,-2.507762909E1,3.905312744E1
